"username","commentcount","likecount","type","description","pubyear","pubmonth","pubday","posturl"
"kamalaharris","261","5298","Video","Middle class families can’t keep up with cost of living increases they’re seeing year after year — while their wages remain flat. The LIFT Act would help them to make ends meet.","2018","10","24","https://www.instagram.com/p/BpS68XVHyBF/"
"kamalaharris","159","6918","Photo","Packed house with @polkdems and people who are fired up to vote for @deidredejear on November 6. Only 14 days. Let’s do this.","2018","10","23","https://www.instagram.com/p/BpSaE98nrnj/"
"kamalaharris","213","18752","Photo","Nothing like a high-five from Zeta to kick off my time in Iowa yesterday!","2018","10","23","https://www.instagram.com/p/BpR_TYTHtiA/"
"kamalaharris","147","7185","Video","The @warriors are geared up and registered to vote on November 6 — are you? Today’s the last day to get registered in California: registertovote.ca.gov.","2018","10","22","https://www.instagram.com/p/BpQNemnHKVw/"
"kamalaharris","135","14626","Photo","Behind-the-scenes photo with @theothermandela from yesterday. Check out my stories to find out what we were talking about.","2018","10","22","https://www.instagram.com/p/BpP8cpOHFmZ/"
"kamalaharris","141","12031","Photo","Thanks so much for having me yesterday Wisconsin! Make no mistake, there is so much at stake in the midterms this year. From health care, to supporting manufacturing in our country, to the opioid epidemic, it’s all on the ballot in 15 days. Get out and vote!","2018","10","22","https://www.instagram.com/p/BpP1gv4HksK/"
"kamalaharris","141","12031","Photo","Thanks so much for having me yesterday Wisconsin! Make no mistake, there is so much at stake in the midterms this year. From health care, to supporting manufacturing in our country, to the opioid epidemic, it’s all on the ballot in 15 days. Get out and vote!","2018","10","22","https://www.instagram.com/p/BpP1gv4HksK/"
"kamalaharris","141","12031","Photo","Thanks so much for having me yesterday Wisconsin! Make no mistake, there is so much at stake in the midterms this year. From health care, to supporting manufacturing in our country, to the opioid epidemic, it’s all on the ballot in 15 days. Get out and vote!","2018","10","22","https://www.instagram.com/p/BpP1gv4HksK/"
"kamalaharris","141","12031","Photo","Thanks so much for having me yesterday Wisconsin! Make no mistake, there is so much at stake in the midterms this year. From health care, to supporting manufacturing in our country, to the opioid epidemic, it’s all on the ballot in 15 days. Get out and vote!","2018","10","22","https://www.instagram.com/p/BpP1gv4HksK/"
"kamalaharris","171","9923","Photo","Vote early. Vote at your polling place. Vote by mail. Whichever way you cast your ballot, you can’t do it if you’re not registered. It's the last day to do so in California! Go to registertovote.ca.gov now. (Note that California does have conditional voter registration through Election Day).","2018","10","22","https://www.instagram.com/p/BpPcXClHoa-/"
"kamalaharris","295","13460","Photo","In 16 days, we’re going to have one of the most significant elections of our lifetime. Who holds political office matters. Not just for this year, or next year, but for generations to come. Let’s use these 16 days to elect people who will make our nation better.","2018","10","21","https://www.instagram.com/p/BpM-kQ9H0q8/"
"kamalaharris","132","12059","Photo","Visited the great state of South Carolina yesterday to help get out the vote. There are only 17 days to go and it’s going to take all of us phone banking and knocking on doors to win these elections.","2018","10","20","https://www.instagram.com/p/BpLC9tvHmM0/"
"kamalaharris","132","12059","Photo","Visited the great state of South Carolina yesterday to help get out the vote. There are only 17 days to go and it’s going to take all of us phone banking and knocking on doors to win these elections.","2018","10","20","https://www.instagram.com/p/BpLC9tvHmM0/"
"kamalaharris","132","12059","Photo","Visited the great state of South Carolina yesterday to help get out the vote. There are only 17 days to go and it’s going to take all of us phone banking and knocking on doors to win these elections.","2018","10","20","https://www.instagram.com/p/BpLC9tvHmM0/"
"kamalaharris","132","12059","Photo","Visited the great state of South Carolina yesterday to help get out the vote. There are only 17 days to go and it’s going to take all of us phone banking and knocking on doors to win these elections.","2018","10","20","https://www.instagram.com/p/BpLC9tvHmM0/"
"kamalaharris","5809","94196","Photo","Comment below to join Team Kamala in wishing the Senator a very happy birthday!","2018","10","20","https://www.instagram.com/p/BpKSTVln0IQ/"
"kamalaharris","467","18995","Photo","It’s this simple: If Republicans win in November, they will do everything they can to cut Medicare, Medicaid, and Social Security because their tax cuts for corporations made the deficit go up. We can’t let it reach that point. Vote on November 6.","2018","10","19","https://www.instagram.com/p/BpHwd4UnCwg/"
"kamalaharris","425","18500","Video","Everything from health care to gun safety reform is on the line in November. So don’t just vote this year — volunteer! Go to thelastweekend.org to sign up. #TheLastWeekend","2018","10","19","https://www.instagram.com/p/BpGj59MHU1C/"
"kamalaharris","481","13976","Photo","No one should be bullied or harassed because of their identity. This #SpiritDay, I’m joining people across our nation who are taking a stand for LGBTQ youth. We have your back today and every day.","2018","10","18","https://www.instagram.com/p/BpF797XHir5/"
"kamalaharris","617","23788","Photo","One survey found that 57% of Americans don’t have enough cash for a $500 emergency cost. I’ve announced a plan to help middle-class and working Americans with the rising cost of living. Read more about my LIFT Act. Link in bio.","2018","10","18","https://www.instagram.com/p/BpFUG9XnN7P/"
"kamalaharris","1148","57966","Photo","@lucywins2018, @staceyabrams, @laurenaunderwood, @realjahanahayes, and @AyannaPressley are just a few of the Black women running for office this year. Black women have consistently shown up at the polls but are still underrepresented in elected office. We can change that in November.","2018","10","17","https://www.instagram.com/p/BpDWX35nSAq/"
"kamalaharris","214","7997","Video","They served our country. Now let’s elect them to serve in Congress.","2018","10","17","https://www.instagram.com/p/BpCiVsAn_p3/"
"kamalaharris","272","17656","Photo","Happy birthday @plannedparenthood! Thanks for providing millions of women and men across the country access to critical health services. I and countless others across this country will continue to stand up to any attempts to restrict access to critical reproductive care.","2018","10","16","https://www.instagram.com/p/BpAp19WHuZP/"
"kamalaharris","181","8349","Video","Don't ever give up, girls. Feeling inspired by the @girlswhocode remake of Ooh Child, which celebrates sisterhood.","2018","10","16","https://www.instagram.com/p/BpAGv03HXG3/"
"kamalaharris","957","37892","Photo","A new poll shows that if voter turnout is low on November 6, Republicans will hold on to the House by just one seat. This is why it’s so critical we talk to our friends, we talk to our neighbors, and we get everyone we know out to vote in 22 days to elect Democrats.","2018","10","15","https://www.instagram.com/p/Bo9cT0inyUt/"
"kamalaharris","208","17802","Photo","Our future is bright.","2018","10","15","https://www.instagram.com/p/Bo7494mnVw4/"
"kamalaharris","1746","74558","Photo","All this and more will be on the ballot November 6. What are you voting for?","2018","10","14","https://www.instagram.com/p/Bo7Ds9NH1Zf/"
"kamalaharris","231","13213","Photo","Attended an early voting event in Phoenix yesterday. Voters there are fired up and ready to vote for Democrats on and before November 6. Let’s make our voices heard at the ballot box and fight for the best of who we are.","2018","10","14","https://www.instagram.com/p/Bo5KkChn-LQ/"
"kamalaharris","231","13213","Photo","Attended an early voting event in Phoenix yesterday. Voters there are fired up and ready to vote for Democrats on and before November 6. Let’s make our voices heard at the ballot box and fight for the best of who we are.","2018","10","14","https://www.instagram.com/p/Bo5KkChn-LQ/"
"kamalaharris","231","13213","Photo","Attended an early voting event in Phoenix yesterday. Voters there are fired up and ready to vote for Democrats on and before November 6. Let’s make our voices heard at the ballot box and fight for the best of who we are.","2018","10","14","https://www.instagram.com/p/Bo5KkChn-LQ/"
"kamalaharris","231","13213","Photo","Attended an early voting event in Phoenix yesterday. Voters there are fired up and ready to vote for Democrats on and before November 6. Let’s make our voices heard at the ballot box and fight for the best of who we are.","2018","10","14","https://www.instagram.com/p/Bo5KkChn-LQ/"
"kamalaharris","912","53353","Photo","No one makes me smile like you do. Happy birthday to my incredible husband and favorite sous-chef, Doug! Love you.","2018","10","13","https://www.instagram.com/p/Bo4Zdb7H-z0/"
"kamalaharris","522","36076","Photo","It’s been 20 years since Matthew Shepard was murdered. Because of the 21-year-old’s tragic death, The Matthew Shepard Act was signed into law, making violence against someone because of their sexual orientation or gender identity a federal crime. But we still have a long way to go.","2018","10","12","https://www.instagram.com/p/Bo15MvYHY7S/"
